INPUT:story	INPUT:system	INPUT:content_plan_id	OUTPUT:category	GOLDEN:category	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started
Tom had to lose his weight. He decided to start exercising. He started to lose weight. Eventually he became a personal trainer. Tom was able to get the weight he did.	plan-and-write	29	2				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297471b50edb0927f4cd9c	904a2d1e-887a-44d0-bbd2-cbb9c653e946	0001ec48ec--62297471b50edb0927f4cd9c	4f0f1c7b516d81490c4ab639c6aaa720	APPROVED	2022-03-10T03:45:53.903
Tom wanted to be a doctor. He decided to try out for a local college. He started working on a few months. He started to feel confident. Eventually he became a great doctor.	plan-and-write	7	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--622974804fce190ebda78a5d	5931f779-808f-421e-a0c0-591cb94adbba	0001ec48ec--622974804fce190ebda78a5d	4f0f1c7b516d81490c4ab639c6aaa720	APPROVED	2022-03-10T03:46:08.295
On the night of June 5th, 1941 Jose and his sister Dorothy were on the way to Lisbon to spend a few days with the family in the house of their friend, João de Jesus Ferreira. After a few hours of sleeping, José suddenly woke up in the middle of the night with a start. He was unable to stand and started crawling towards his mother and sister. His sister, Dorothy, tried to pull him back down to the floor. After a few more moments of confusion, the two adults found themselves on the floor, both motionless. Jose's body was still motionless and he could not move.	scratchplot	8	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--6229748d627eb142e9ea3b1c	893ad6fe-3e73-4606-adeb-82de00797a29	0001ec48ec--6229748d627eb142e9ea3b1c	4f0f1c7b516d81490c4ab639c6aaa720	APPROVED	2022-03-10T03:46:21.113
I wanted to lose weight and lose weight. I decided to start eating healthier foods. I started eating healthy food. It took me months to lose weight. I was able to lose weight.	plan-and-write	32	3				https://toloka.yandex.ru/task/32262380/0001ec48ec--622974b35b075e1d27d1a5ff	68c23d01-adf9-4476-b28e-09dac445780d	0001ec48ec--622974b35b075e1d27d1a5ff	4f0f1c7b516d81490c4ab639c6aaa720	APPROVED	2022-03-10T03:46:59.399
I wanted to lose weight. I decided to start eating healthier foods. After a few months, i was able to lose weight. I made a lot of weight. I lost weight.	plan-and-write	38	1				https://toloka.yandex.ru/task/32262380/0001ec48ec--622974b570049e12fcd3eef2	ed17b389-7f0d-46de-95cd-d8502bafb4d8	0001ec48ec--622974b570049e12fcd3eef2	4fcec748108d9b79c2b0e8ddf3071d93	APPROVED	2022-03-10T03:47:01.546
Zemal was a small child in a small village in the middle of the forest. He used to live alone in the forest, which was a place where all animals lived. Every day, Zemel used to go out into the forest to find some insects. One day, he came across a strange looking dog, Nessie. Nessie looked exactly like a dog, and she was always nice and obedient. The boy started to play with Nessie and she would obey him. Zemal had never seen a dog like that before. He didn't know anything about the animals, so Nessie began to teach him how to talk to them.	scratchplot	26	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--622974c04fce190ebda7900f	23046d79-dfd7-4838-baf3-d9a132b6efa4	0001ec48ec--622974c04fce190ebda7900f	4f0f1c7b516d81490c4ab639c6aaa720	APPROVED	2022-03-10T03:47:12.754
Tom wanted to go to the beach. He decided to go to the beach. He made a good deal. He gave the whole family a try. After a few months, tom was able to go to the beach.	plan-and-write	46	2				https://toloka.yandex.ru/task/32262380/0001ec48ec--622974e671e8801bf5e52f54	48a4805a-34a2-437d-9bf7-6c35742eebbe	0001ec48ec--622974e671e8801bf5e52f54	4f0f1c7b516d81490c4ab639c6aaa720	APPROVED	2022-03-10T03:47:50.263
Tim was going to get into shape. He decided to start exercising. He exercised for a while. He worked hard for months. He became a personal trainer.	plan-and-write	21	2				https://toloka.yandex.ru/task/32262380/0001ec48ec--622974fdc0012a219dd0fc15	3aa4e045-683f-4ee9-8d66-4a968b75d7c6	0001ec48ec--622974fdc0012a219dd0fc15	4f0f1c7b516d81490c4ab639c6aaa720	APPROVED	2022-03-10T03:48:13.124
Tom wanted to be a doctor. He decided to go to a local doctor. He made a very good impression. He became a doctor for months. Tom ended up getting a good grade.	plan-and-write	0	3				https://toloka.yandex.ru/task/32262380/0001ec48ec--6229750d70049e12fcd3f15a	d2c2ba78-fc32-41ad-b07a-0f69d4e0d70a	0001ec48ec--6229750d70049e12fcd3f15a	4f0f1c7b516d81490c4ab639c6aaa720	APPROVED	2022-03-10T03:48:29.002
A young girl in the year 2030 wakes up one morning to find herself transported to the year 1985. When she gets to the present day she meets William John, a man who claims to be a vampire. William John offers her the chance to join him on a journey into a world of crime. The young girl, Eileen, joins William John's quest to become a vampire hunter and learns about life in a world where humans are considered the only thing to fear. Eileen became a vampire, which was a step down for her. It meant she had to work for money, and she had no time to think about what her life would be like if she didn't become one.	scratchplot	41	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--622975128900d230dbe43740	b05591b6-f524-4486-a82f-393479ec07ec	0001ec48ec--622975128900d230dbe43740	4fcec748108d9b79c2b0e8ddf3071d93	APPROVED	2022-03-10T03:48:34.859
A small child in North who has an imaginary friend that she plays with, Polly, begins to tell her parents about her new friend's past. Polly's father and her mother become worried about her imaginary friend, and decide to call the police to have Polly take her to a therapist. They call the therapist to help them and Polly becomes upset that her imaginary friends have been taken away from her. In the end, Polly is reunited with her friend and the therapist.	scratchplot	39	4				https://toloka.yandex.ru/task/32262380/0001ec48ec--622975184fce190ebda797be	63578f27-d285-40d1-ada5-f0b16f399323	0001ec48ec--622975184fce190ebda797be	4f0f1c7b516d81490c4ab639c6aaa720	APPROVED	2022-03-10T03:48:40.329
Michael Michael's parents have been missing for two years. His sister Jane, who lives with her parents, was murdered when she was twelve years old. She was found in a wooded area and badly beaten. Her parents have not been heard from since. When Michael Michael was twelve, his father, Michael, got himself arrested for murder. Two years later, the police discovered that he had been using Michael Michael as a living breathing test subject for his experiments. A man is about to go on trial for a crime he didn't commit.	scratchplot	40	3				https://toloka.yandex.ru/task/32262380/0001ec48ec--6229753b95aad761f178820b	62eb6625-5316-4113-a257-f03076d7532d	0001ec48ec--6229753b95aad761f178820b	4f0f1c7b516d81490c4ab639c6aaa720	APPROVED	2022-03-10T03:49:15.848
It is a typical New York summer with a lot of rain. Tom and his friend Kathy Finkle were walking along a river when they fell into a strange cave. There they met two girls. One of them was a little girl who looked exactly like Tom. When they heard that she was an orphan, Tom and the other boy wanted to adopt her and raise her in their home. They were able to convince Kathy to go with them and so she agreed. They never found a place for the little girl, though she was adopted and went to live with them.	scratchplot	19	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--6229755da9ea9b57ccc75818	35acc7ae-e98d-4e12-9a0d-c131d762ae01	0001ec48ec--6229755da9ea9b57ccc75818	4f0f1c7b516d81490c4ab639c6aaa720	APPROVED	2022-03-10T03:49:49.574
Tom decided to go to the park. He started to feel sick. He had to go for a few months. Eventually he got a lot of fun. Tom lost his job.	plan-and-write	42	1				https://toloka.yandex.ru/task/32262380/0001ec48ec--622975637a07670e20f3d268	df8dc9a0-d1a5-4c2b-8bcb-caa7c8393990	0001ec48ec--622975637a07670e20f3d268	4fcec748108d9b79c2b0e8ddf3071d93	APPROVED	2022-03-10T03:49:55.831
I wanted to be a doctor. I decided to get a job. I made a huge mistake. I started to feel sick. I had to go to a doctor for months.	plan-and-write	14	1				https://toloka.yandex.ru/task/32262380/0001ec48ec--622975898900d230dbe43ce4	390c96a4-f844-454a-8924-b546ea61f1cf	0001ec48ec--622975898900d230dbe43ce4	4f0f1c7b516d81490c4ab639c6aaa720	APPROVED	2022-03-10T03:50:33.880
Tom wanted to be a doctor. He decided to go to a local doctor. He started to feel sick. He had to go to the doctor for months. Finally, he went to the doctor.	plan-and-write	3	1				https://toloka.yandex.ru/task/32262380/0001ec48ec--6229758a70049e12fcd3f548	a007b817-f882-4c18-8779-153c7bf0e349	0001ec48ec--6229758a70049e12fcd3f548	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:50:34.512
After a year of living in the bay area, Maggie has moved back to her childhood home and John Smith has moved to the city to work. After an accident at work John goes missing and Maggie, who is a young artist, becomes obsessed with finding him. While John's friends attempt to help Maggie, John becomes increasingly worried about her. As John gets more and more distant, Maggie's art gets more advanced. Maggie has begun to draw pictures that are more and less like pictures. After a year, Maggie and John get married, and Maggie starts to paint again. John realizes that what he loves most about her is her mind and his ability to see the world differently.	scratchplot	43	4				https://toloka.yandex.ru/task/32262380/0001ec48ec--6229759437825f2adb41feeb	fab61df7-5c72-4739-a098-24c294adc54a	0001ec48ec--6229759437825f2adb41feeb	4f0f1c7b516d81490c4ab639c6aaa720	APPROVED	2022-03-10T03:50:44.164
I was overweight. I decided to lose weight. I exercised every day. I ate healthy foods for months. I gained weight.	plan-and-write	43	1				https://toloka.yandex.ru/task/32262380/0001ec48ec--622975a28fd2c4357eee7bc5	be08b9d9-78a8-42f2-a9bd-83903338e358	0001ec48ec--622975a28fd2c4357eee7bc5	4fcec748108d9b79c2b0e8ddf3071d93	APPROVED	2022-03-10T03:50:58.598
I wanted to be a doctor. I decided to start exercising. I started to lose weight. I started eating healthy foods. Eventually, i lost weight.	plan-and-write	37	1				https://toloka.yandex.ru/task/32262380/0001ec48ec--622975bd5af44b5d7e556d4e	8598277d-54f0-47ef-8c64-e16c30f85cf3	0001ec48ec--622975bd5af44b5d7e556d4e	4f0f1c7b516d81490c4ab639c6aaa720	APPROVED	2022-03-10T03:51:25.495
The two women who run the bar where John works for Viridian are on an evening trip to a bar on the outskirts of Rome and are enjoying themselves with a group of strangers. The group has two bartenders and they're a little tipsy as they wait for the bar to open. Viridia is sitting on the edge of the bar and John is seated in a corner by himself. Viridia and one of her friends start flirting with him. The bartender, who was a friend of Viridia's, had to get out of the way of a drunken patron.	scratchplot	33	1				https://toloka.yandex.ru/task/32262380/0001ec48ec--622975c60dcab8597d803079	4a5a05d8-b01b-43b7-bf13-51fabb7f4be0	0001ec48ec--622975c60dcab8597d803079	4fcec748108d9b79c2b0e8ddf3071d93	APPROVED	2022-03-10T03:51:34.426
In an early morning, the Portuguese police officers were looking for the missing Luiz and Jose. They were in a hurry to arrest them and take them to jail. They found the two men and a woman, who was waiting for them in the street. They didn't know her, but she was Jose's girlfriend and they were both waiting in the waiting room to take them there. She was so nervous and nervous that she was sweating and her eyes were watering. And it was a lovely day, sunny and warm. And they were on their way home and Jose and Luiz were on the side of the road.	scratchplot	28	3				https://toloka.yandex.ru/task/32262380/0001ec48ec--622975da4a82ca09cd193df7	05590b42-ebb4-4251-ab88-88252c28f847	0001ec48ec--622975da4a82ca09cd193df7	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:51:54.055
"On Earth, Jude and his wife, Julia, have made their home, where Jude works as a private investigator and Julia is a nurse. ""In the year 2035, Jude meets an enigmatic stranger named Alexi, a man whose body has been replaced by technology and whose brain has been reprogrammed by an alien race. It turns out that Alexi's brain is the same as Jude's and that he can use Jude's brain to take control of people's bodies. Alexi eventually uses Jude's body to take over the planet."	scratchplot	22	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--622975fbc72a824e5bb4fc97	798187be-5c30-4256-919b-b45860a876d3	0001ec48ec--622975fbc72a824e5bb4fc97	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:52:27.042
Tom wanted to be a doctor. He decided to go to a local doctor. He made a very good impression. He became a doctor for months. Tom ended up getting a good grade.	plan-and-write	0	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--6229760c4fce190ebda7a651	d2c2ba78-fc32-41ad-b07a-0f69d4e0d70a	0001ec48ec--6229760c4fce190ebda7a651	4fcec748108d9b79c2b0e8ddf3071d93	APPROVED	2022-03-10T03:52:44.955
Tom wanted to go to the beach. He decided to go to the beach. He made a good deal. He gave the whole family a try. After a few months, tom was able to go to the beach.	plan-and-write	46	1				https://toloka.yandex.ru/task/32262380/0001ec48ec--622976150dcab8597d8032de	48a4805a-34a2-437d-9bf7-6c35742eebbe	0001ec48ec--622976150dcab8597d8032de	ade066e604e93b213e44e3030eef7f39	APPROVED	2022-03-10T03:52:53.393
Samiullah is an ex-military officer. In addition to his duties as a soldier he is also a translator for the US military. He also has the job of a spy with the American government in Kabul. The day that he learns of Fiona's secret mission in Afghanistan, Sami and Fiona get into a car and drive into the middle of a conflict. The driver is killed, and Sami is hit by a speeding bullet. After a month in a coma, he wakes up in the hospital, having lost the use of his arms and legs.	scratchplot	12	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--622976405b075e1d27d1b250	e7461d0c-e146-4701-8ea3-4006b46e5ffd	0001ec48ec--622976405b075e1d27d1b250	4fcec748108d9b79c2b0e8ddf3071d93	APPROVED	2022-03-10T03:53:36.593
In the year 2350 William and his son Catherine, accompanied by their daughter Emily, left their home in Bristol for an expedition to the coast of the United States. When Catherine fell ill with dysentery and William became ill with a case of typhoid fever, the family made a hurried departure, leaving Catherine in charge. After a time they reached a town called Houlton, where William, sickened with dysentary, lost the power of speech and could barely walk. When they came to the edge of the town, Catherine gave them directions to a house that was on the edge, but she could not speak. They began to walk down the road that led to the town.	scratchplot	15	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--6229766f0491a43cbd6ef50f	9be12109-7411-4b80-bf96-2a654258c5ba	0001ec48ec--6229766f0491a43cbd6ef50f	4fcec748108d9b79c2b0e8ddf3071d93	APPROVED	2022-03-10T03:54:23.768
Zemal was a small child in a small village in the middle of the forest. He used to live alone in the forest, which was a place where all animals lived. Every day, Zemel used to go out into the forest to find some insects. One day, he came across a strange looking dog, Nessie. Nessie looked exactly like a dog, and she was always nice and obedient. The boy started to play with Nessie and she would obey him. Zemal had never seen a dog like that before. He didn't know anything about the animals, so Nessie began to teach him how to talk to them.	scratchplot	26	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--622976d74a82ca09cd194b25	23046d79-dfd7-4838-baf3-d9a132b6efa4	0001ec48ec--622976d74a82ca09cd194b25	4fcec748108d9b79c2b0e8ddf3071d93	APPROVED	2022-03-10T03:56:07.248
I wanted to lose weight and lose weight. I decided to start eating healthier foods. I started eating healthy food. It took me months to lose weight. I was able to lose weight.	plan-and-write	32	2				https://toloka.yandex.ru/task/32262380/0001ec48ec--6229779ade31052c5f319e64	68c23d01-adf9-4476-b28e-09dac445780d	0001ec48ec--6229779ade31052c5f319e64	6ba4a0982299c0f305f25a9a9096776b	APPROVED	2022-03-10T03:59:22.582
I was overweight. I decided to lose weight. I exercised every day. I ate healthy foods for months. I gained weight.	plan-and-write	43	1				https://toloka.yandex.ru/task/32262380/0001ec48ec--622977da82605f64962aade7	be08b9d9-78a8-42f2-a9bd-83903338e358	0001ec48ec--622977da82605f64962aade7	6ba4a0982299c0f305f25a9a9096776b	APPROVED	2022-03-10T04:00:26.257
Tom wanted to be a doctor. He decided to go to the local park. He made a lot of good friends. Eventually he got a good deal. Tom was happy that he had a good time.	plan-and-write	11	2				https://toloka.yandex.ru/task/32262380/0001ec48ec--622977f00e2afb762e7a958d	90fad79e-1dda-46d4-b3da-308142fe569f	0001ec48ec--622977f00e2afb762e7a958d	6ba4a0982299c0f305f25a9a9096776b	APPROVED	2022-03-10T04:00:48.479
Tom wanted to be a doctor. He decided to go to a nearby college. He took a few months. Eventually he was able to get a job. Tom ended up getting a job.	plan-and-write	48	1				https://toloka.yandex.ru/task/32262380/0001ec48ec--6229780c9df18e30cf1b3166	876eb63e-1df9-4c8a-9fdb-ec3e773b2893	0001ec48ec--6229780c9df18e30cf1b3166	6ba4a0982299c0f305f25a9a9096776b	APPROVED	2022-03-10T04:01:16.579
I wanted to go to the park. I decided to go to the park. Finally i got there. I made a nice dinner. I was happy.	plan-and-write	2	2				https://toloka.yandex.ru/task/32262380/0001ec48ec--6229782bb608822f9f59e235	37306cee-3c86-43ab-ae75-87bce8a5a8af	0001ec48ec--6229782bb608822f9f59e235	6ba4a0982299c0f305f25a9a9096776b	APPROVED	2022-03-10T04:01:47.588
It is a typical New York summer with a lot of rain. Tom and his friend Kathy Finkle were walking along a river when they fell into a strange cave. There they met two girls. One of them was a little girl who looked exactly like Tom. When they heard that she was an orphan, Tom and the other boy wanted to adopt her and raise her in their home. They were able to convince Kathy to go with them and so she agreed. They never found a place for the little girl, though she was adopted and went to live with them.	scratchplot	19	4				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297845b608822f9f59e34d	35acc7ae-e98d-4e12-9a0d-c131d762ae01	0001ec48ec--62297845b608822f9f59e34d	6ba4a0982299c0f305f25a9a9096776b	APPROVED	2022-03-10T04:02:13.170
Tom decided to go to the park. He started to feel sick. He had to go for a few months. Eventually he got a lot of fun. Tom lost his job.	plan-and-write	42	1				https://toloka.yandex.ru/task/32262380/0001ec48ec--6229786ede31052c5f31a46a	df8dc9a0-d1a5-4c2b-8bcb-caa7c8393990	0001ec48ec--6229786ede31052c5f31a46a	6ba4a0982299c0f305f25a9a9096776b	APPROVED	2022-03-10T04:02:54.044
In an early morning, the Portuguese police officers were looking for the missing Luiz and Jose. They were in a hurry to arrest them and take them to jail. They found the two men and a woman, who was waiting for them in the street. They didn't know her, but she was Jose's girlfriend and they were both waiting in the waiting room to take them there. She was so nervous and nervous that she was sweating and her eyes were watering. And it was a lovely day, sunny and warm. And they were on their way home and Jose and Luiz were on the side of the road.	scratchplot	28	3				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297880eefaa33c9da1c2c5	05590b42-ebb4-4251-ab88-88252c28f847	0001ec48ec--62297880eefaa33c9da1c2c5	6ba4a0982299c0f305f25a9a9096776b	APPROVED	2022-03-10T04:03:12.054
I wanted to lose weight. I decided to start eating healthier foods. After a few months, i was able to lose weight. I made a lot of weight. I lost weight.	plan-and-write	38	1				https://toloka.yandex.ru/task/32262380/0001ec48ec--622978c39503bf6b99fe15b9	ed17b389-7f0d-46de-95cd-d8502bafb4d8	0001ec48ec--622978c39503bf6b99fe15b9	6ba4a0982299c0f305f25a9a9096776b	APPROVED	2022-03-10T04:04:19.929
Tom wanted to lose weight. He decided to start eating healthier. He made a lot of weight. He ate a lot of weight. Tom was happy.	plan-and-write	16	1				https://toloka.yandex.ru/task/32262380/0001ec48ec--622978e0b1874329811dc4de	1968a4e9-6106-43d8-b614-2b74db2f5576	0001ec48ec--622978e0b1874329811dc4de	6ba4a0982299c0f305f25a9a9096776b	APPROVED	2022-03-10T04:04:48.264
Samiullah is an ex-military officer. In addition to his duties as a soldier he is also a translator for the US military. He also has the job of a spy with the American government in Kabul. The day that he learns of Fiona's secret mission in Afghanistan, Sami and Fiona get into a car and drive into the middle of a conflict. The driver is killed, and Sami is hit by a speeding bullet. After a month in a coma, he wakes up in the hospital, having lost the use of his arms and legs.	scratchplot	12	2				https://toloka.yandex.ru/task/32262380/0001ec48ec--622978f25c996041491362dc	e7461d0c-e146-4701-8ea3-4006b46e5ffd	0001ec48ec--622978f25c996041491362dc	6ba4a0982299c0f305f25a9a9096776b	APPROVED	2022-03-10T04:05:06.197
I wanted to lose weight. I decided to start eating healthy food. I started to lose weight. Eventually, i started eating healthy food. I ate healthy foods.	plan-and-write	45	2				https://toloka.yandex.ru/task/32262380/0001ec48ec--6229792f1315ef143e39dd92	69eafec9-209d-45f0-b52a-648b87ebf54e	0001ec48ec--6229792f1315ef143e39dd92	6ba4a0982299c0f305f25a9a9096776b	APPROVED	2022-03-10T04:06:07.390
John Smith Jr is a small town boy who is trying to figure out a place for himself. He is the youngest son of an abusive alcoholic who is in his early 20s. John Smith Jr spends most of his time with his mother who is his step-father's sister. John spends his time playing in the woods with his dog. While in the town, he meets Tasha. Tasha is his cousin's daughter who is the oldest child in the house. They said the only way they could be together was to kill themselves, but Tasha said she couldn't, because she had no place to go.	scratchplot	45	4				https://toloka.yandex.ru/task/32262380/0001ec48ec--6229794d8900d230dbe45e0e	6edae899-5b4b-4032-aac9-65bf3ad2d3bd	0001ec48ec--6229794d8900d230dbe45e0e	6ba4a0982299c0f305f25a9a9096776b	APPROVED	2022-03-10T04:06:37.536
John is in love with Minnie, and is determined to marry her, despite being unable to speak a word of Chinese. Minnie loves John, and also wants to get married. Their father disapproves of their relationship, and they argue often. John is not allowed to visit Minnie's home or to visit her parents, but he secretly does so. John and Minnie marry. They live happily ever after.	scratchplot	9	4				https://toloka.yandex.ru/task/32262380/0001ec48ec--6229797c70049e12fcd41997	e82ae647-3807-4d3f-a61c-055cdaee47e2	0001ec48ec--6229797c70049e12fcd41997	6ba4a0982299c0f305f25a9a9096776b	APPROVED	2022-03-10T04:07:24.296
The two are walking through Majuro and are passing a shrine of an ancient goddess. They are approached by an elderly woman who tells them that a man and a woman who worshipped her long ago left this shrine and asked her to give them a blessing. After this, the two are asked by Naoifu to help a girl and a boy who are lost in a mysterious forest. They meet a dog named Fuzoku, who is able to find them. In the end, when the two arrive at the destination, they are met by two spirits who guide them to the place of the boy and the girl.	scratchplot	5	4				https://toloka.yandex.ru/task/32262380/0001ec48ec--622979aac72a824e5bb535e7	d08d9963-709b-40af-bb64-58eb5efba048	0001ec48ec--622979aac72a824e5bb535e7	6ba4a0982299c0f305f25a9a9096776b	APPROVED	2022-03-10T04:08:10.672
After a year of living in the bay area, Maggie has moved back to her childhood home and John Smith has moved to the city to work. After an accident at work John goes missing and Maggie, who is a young artist, becomes obsessed with finding him. While John's friends attempt to help Maggie, John becomes increasingly worried about her. As John gets more and more distant, Maggie's art gets more advanced. Maggie has begun to draw pictures that are more and less like pictures. After a year, Maggie and John get married, and Maggie starts to paint again. John realizes that what he loves most about her is her mind and his ability to see the world differently.	scratchplot	43	5				https://toloka.yandex.ru/task/32262380/0001ec48ec--622979fa294a1e5c162216d0	fab61df7-5c72-4739-a098-24c294adc54a	0001ec48ec--622979fa294a1e5c162216d0	6ba4a0982299c0f305f25a9a9096776b	APPROVED	2022-03-10T04:09:30.145
I wanted to be a doctor. I decided to take a job. I worked very hard. Finally, i got a job. I was happy to have a job.	plan-and-write	26	1				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297a471315ef143e39ee4f	dc438418-87e9-4b9d-8df0-7699367cbd70	0001ec48ec--62297a471315ef143e39ee4f	6ba4a0982299c0f305f25a9a9096776b	APPROVED	2022-03-10T04:10:47.112
Tim wanted to get a new job. He decided to try a new job. He worked very hard. Eventually he got a job. Tim lost his job.	plan-and-write	49	2				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297a5f9ddc6a68931c0b43	95c7ee52-162e-4ea7-b624-5b0a749de539	0001ec48ec--62297a5f9ddc6a68931c0b43	6ba4a0982299c0f305f25a9a9096776b	APPROVED	2022-03-10T04:11:11.510
Tom wanted to be a doctor. He decided to go to a local doctor. He made a very good impression. He became a doctor for months. Tom ended up getting a good grade.	plan-and-write	0	1				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297a7c9df18e30cf1b46dc	d2c2ba78-fc32-41ad-b07a-0f69d4e0d70a	0001ec48ec--62297a7c9df18e30cf1b46dc	6ba4a0982299c0f305f25a9a9096776b	APPROVED	2022-03-10T04:11:40.544
"In the early 1930s, William T.Treadwell had been a successful attorney in Farragut. But when the economy collapsed, he lost his job. When he became homeless, he met Polly, a beautiful, intelligent woman he had met in a bar. Soon, they found themselves on the same boat, the Oddy Lady."" They sailed out to California, where he worked as a lawyer and she worked as an actress. He fell in love with her. She wanted to marry him. But he said no. They lived together. He was still a lawyer. She was still an actress."	scratchplot	20	3				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297a944a82ca09cd19736f	be6705ed-c74f-41e6-ae17-3e448a480f4b	0001ec48ec--62297a944a82ca09cd19736f	6ba4a0982299c0f305f25a9a9096776b	APPROVED	2022-03-10T04:12:04.484
Tom wanted to be a chef. He decided to try out for a local restaurant. He worked hard for months. Eventually he became a great chef. Tom was happy to be a chef.	plan-and-write	30	3				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297abf7a07670e20f41928	221279aa-3e6a-4ee3-bc75-98ad13bc8ea7	0001ec48ec--62297abf7a07670e20f41928	6ba4a0982299c0f305f25a9a9096776b	APPROVED	2022-03-10T04:12:47.752
"Batman, in the guise of a homeless man, is attacked by a crazed woman named Linda Green. As Linda fights Batman, his identity is exposed. Batman and the other heroes rush to her aid and Linda uses a special power to summon a mysterious and powerful creature from the sea called the sea monster."" The sea monster emerges from the water and attacks Batman, and Batman is forced to call upon his friends. When the heroes arrive, the sea monster appears and defeats them. The heroes and the sea creature have a battle. Batman has no choice but to sacrifice his life to destroy the sea thing. Meanwhile, Linda is taken to the asylum where her friends are waiting."	scratchplot	31	2				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297ad38299be0d451a746a	be648d10-6172-4788-ab72-c19e65d30950	0001ec48ec--62297ad38299be0d451a746a	6ba4a0982299c0f305f25a9a9096776b	APPROVED	2022-03-10T04:13:07.774
A young girl in the year 2030 wakes up one morning to find herself transported to the year 1985. When she gets to the present day she meets William John, a man who claims to be a vampire. William John offers her the chance to join him on a journey into a world of crime. The young girl, Eileen, joins William John's quest to become a vampire hunter and learns about life in a world where humans are considered the only thing to fear. Eileen became a vampire, which was a step down for her. It meant she had to work for money, and she had no time to think about what her life would be like if she didn't become one.	scratchplot	41	2				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297b2595aad761f178c7e4	b05591b6-f524-4486-a82f-393479ec07ec	0001ec48ec--62297b2595aad761f178c7e4	6ba4a0982299c0f305f25a9a9096776b	APPROVED	2022-03-10T04:14:29.859
Tom wanted to be a doctor. He decided to start working out. He worked hard for months. Eventually he was able to get a job. Tom felt much better after that.	plan-and-write	19	1				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297b56655dc258c5bfd095	fbe366b8-0e65-4c57-8046-1c6dd9b991cd	0001ec48ec--62297b56655dc258c5bfd095	6ba4a0982299c0f305f25a9a9096776b	APPROVED	2022-03-10T04:15:18.959
I had a lot of weight. I decided to lose weight. I exercised for a while. I started eating healthier foods for a month. After a few months, i was able to lose weight.	plan-and-write	17	3				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297b6971e8801bf5e591e0	c495fc05-284d-4091-8663-eb9de9c75a9e	0001ec48ec--62297b6971e8801bf5e591e0	6ba4a0982299c0f305f25a9a9096776b	APPROVED	2022-03-10T04:15:37.244
It is the year 2042 and there is a plague spreading. It is a problem in every city on Earth. It's an epidemic that is killing more people than it was before. In order to fight it, the government decided to use robots as the best possible means. A robot named Ivan was sent to Kathmandū and his mission was to bring Shantu and the rest of the team to the capital to help with the plague. Ivan, the robot, did not live up to the expectations of the people who sent him out to save humanity.	scratchplot	6	4				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297b87adf82f6efc129aa9	7f5616a6-8f2f-40f5-bcfc-8df265a36398	0001ec48ec--62297b87adf82f6efc129aa9	6ba4a0982299c0f305f25a9a9096776b	APPROVED	2022-03-10T04:16:07.930
I wanted to be a doctor. I decided to get a job. I made a huge mistake. I started to feel sick. I had to go to a doctor for months.	plan-and-write	14	1				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297bb3655dc258c5bfdc7c	390c96a4-f844-454a-8924-b546ea61f1cf	0001ec48ec--62297bb3655dc258c5bfdc7c	6ba4a0982299c0f305f25a9a9096776b	APPROVED	2022-03-10T04:16:51.951
"On Earth, Jude and his wife, Julia, have made their home, where Jude works as a private investigator and Julia is a nurse. ""In the year 2035, Jude meets an enigmatic stranger named Alexi, a man whose body has been replaced by technology and whose brain has been reprogrammed by an alien race. It turns out that Alexi's brain is the same as Jude's and that he can use Jude's brain to take control of people's bodies. Alexi eventually uses Jude's body to take over the planet."	scratchplot	22	3				https://toloka.yandex.ru/task/32262380/0001ec48ec--62297bc30e2afb762e7abcfd	798187be-5c30-4256-919b-b45860a876d3	0001ec48ec--62297bc30e2afb762e7abcfd	6ba4a0982299c0f305f25a9a9096776b	APPROVED	2022-03-10T04:17:07.885
