INPUT:story	INPUT:system	INPUT:content_plan_id	OUTPUT:category	GOLDEN:category	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started
"Batman, in the guise of a homeless man, is attacked by a crazed woman named Linda Green. As Linda fights Batman, his identity is exposed. Batman and the other heroes rush to her aid and Linda uses a special power to summon a mysterious and powerful creature from the sea called the sea monster."" The sea monster emerges from the water and attacks Batman, and Batman is forced to call upon his friends. When the heroes arrive, the sea monster appears and defeats them. The heroes and the sea creature have a battle. Batman has no choice but to sacrifice his life to destroy the sea thing. Meanwhile, Linda is taken to the asylum where her friends are waiting."	scratchplot	31	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--62297d4e839fdc6ec42b3e2a	c7b876d7-b764-482e-9a88-4084746b837c	0001ec48d0--62297d4e839fdc6ec42b3e2a	f0323332e54c4baadef8fbbdff3af303	APPROVED	2022-03-10T04:23:42.193
I wanted to get a new car. I decided to buy a new car. I bought a new car. I spent the entire weekend driving. I had a great time.	plan-and-write	6	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--62297d79b1874329811df376	64d89ee5-c882-4ce2-84cd-0178605b94df	0001ec48d0--62297d79b1874329811df376	f73565913d8179996c5590938f1e7e18	APPROVED	2022-03-10T04:24:25.466
It all began with the idea that Michael and his friend Maeve need more friends. Michael's grandfather had recently passed away and he needed to find a friend to fill the void. Unfortunately Michael's old friend Maevis is the type who doesn't get along with others and she won't even go with Michael to school. Maevis has been in the past when Michael had needed someone to go with. But that wasn't the worst of it because Maevis also doesn't have a boyfriend. Michael and Maeve became best friends, and the rest of their lives were filled with friendship and love.	scratchplot	37	4				https://toloka.yandex.ru/task/32262352/0001ec48d0--62297d865c99604149138dac	26900828-da03-4e99-b32c-b5d4dcc95c9c	0001ec48d0--62297d865c99604149138dac	f0323332e54c4baadef8fbbdff3af303	APPROVED	2022-03-10T04:24:38.949
Tom wanted to be a doctor. He decided to go to a nearby college. He took a few months. Eventually he was able to get a job. Tom ended up getting a job.	plan-and-write	48	2				https://toloka.yandex.ru/task/32262352/0001ec48d0--62297da28fd2c4357eeee299	1d0b416a-1543-4d1f-af76-a37deacb95d7	0001ec48d0--62297da28fd2c4357eeee299	f73565913d8179996c5590938f1e7e18	APPROVED	2022-03-10T04:25:06.055
Sheltering in a cabin outside South Sudan, Mason Davis, the son of a warlord, and his friend Zelena, an orphan, begin their relationship when she shows interest in his father's prized possession. He begins to doubt his own innocence and their romance begins to blossom. It is an unexpected romance—even for Mason Davis—but one they share. Their love is bound by fate—the fate of the universe. But fate also changes that destiny. It changes Mason's. The universe is on the brink of change. The universe is changing. It was inevitable, and it will continue to change.	scratchplot	42	3				https://toloka.yandex.ru/task/32262352/0001ec48d0--62297dbf294a1e5c16223798	f6129c3f-0b77-4a48-9af4-c3016d1e83c4	0001ec48d0--62297dbf294a1e5c16223798	f73565913d8179996c5590938f1e7e18	APPROVED	2022-03-10T04:25:35.038
Tom was trying to lose weight. He decided to start exercising. He started to gain weight. Eventually he started exercising. Tom was able to lose weight.	plan-and-write	12	4				https://toloka.yandex.ru/task/32262352/0001ec48d0--62297dc0eefaa33c9da20de9	35f83b70-d4d0-434e-ae36-dc2ec61c7460	0001ec48d0--62297dc0eefaa33c9da20de9	f0323332e54c4baadef8fbbdff3af303	APPROVED	2022-03-10T04:25:36.617
I was overweight. I decided to start eating healthier food. I started eating healthy food. I ate a lot of diet. I ate a lot of food.	plan-and-write	40	2				https://toloka.yandex.ru/task/32262352/0001ec48d0--62297dd08fd2c4357eeee3f5	a02ff41a-4259-41cd-9c74-ec362b7e55a0	0001ec48d0--62297dd08fd2c4357eeee3f5	f0323332e54c4baadef8fbbdff3af303	APPROVED	2022-03-10T04:25:52.332
I had a lot of weight. I decided to lose weight. I exercised for a while. I started eating healthier foods for a month. After a few months, i was able to lose weight.	plan-and-write	17	2				https://toloka.yandex.ru/task/32262352/0001ec48d0--62297de35b075e1d27d2010f	3e1cc04b-cd31-46d8-a738-7ac0cb533fbb	0001ec48d0--62297de35b075e1d27d2010f	f73565913d8179996c5590938f1e7e18	APPROVED	2022-03-10T04:26:11.306
I wanted to be a chef. I decided to go to a local restaurant. I watched the movie. Eventually i got a job. I made a lot of money.	plan-and-write	44	2				https://toloka.yandex.ru/task/32262352/0001ec48d0--62297e107a07670e20f43ce3	e2448e27-0f2c-4513-9c3b-fabf42f9228e	0001ec48d0--62297e107a07670e20f43ce3	f73565913d8179996c5590938f1e7e18	APPROVED	2022-03-10T04:26:56.680
Tim was overweight. He decided to start exercising. He started to lose weight. He exercised. He lost weight.	plan-and-write	1	2				https://toloka.yandex.ru/task/32262352/0001ec48d0--62297e31294a1e5c16223b73	c59cfa4e-6ae5-4b90-a435-33fd8776a11b	0001ec48d0--62297e31294a1e5c16223b73	f73565913d8179996c5590938f1e7e18	APPROVED	2022-03-10T04:27:29.663
John Smith Jr is a small town boy who is trying to figure out a place for himself. He is the youngest son of an abusive alcoholic who is in his early 20s. John Smith Jr spends most of his time with his mother who is his step-father's sister. John spends his time playing in the woods with his dog. While in the town, he meets Tasha. Tasha is his cousin's daughter who is the oldest child in the house. They said the only way they could be together was to kill themselves, but Tasha said she couldn't, because she had no place to go.	scratchplot	45	3				https://toloka.yandex.ru/task/32262352/0001ec48d0--62297e45290351193d8431af	28430689-f9b3-4b08-bce3-4e0f004ab834	0001ec48d0--62297e45290351193d8431af	f73565913d8179996c5590938f1e7e18	APPROVED	2022-03-10T04:27:49.768
I had to lose some weight. I decided to try out for a gym. I went to the gym and got a diet. I started to lose weight. I ate a lot of food.	plan-and-write	23	2				https://toloka.yandex.ru/task/32262352/0001ec48d0--62297e8a4fce190ebda81f76	8d38d269-40ab-4f12-9cdc-c14be7865682	0001ec48d0--62297e8a4fce190ebda81f76	f73565913d8179996c5590938f1e7e18	APPROVED	2022-03-10T04:28:58.636
The city was built centuries ago to contain a god, but after the god was killed by an evil wizard, the city is now a desolate wasteland, waiting for the next god to be summoned. The wizard is still around, and now he has sent a young girl, Sarah, to Ireland to retrieve her dead god's remains. Joe is not happy about the plan. In the end, Joe is convinced that the only way to defeat the evil wizard is to become the new god.	scratchplot	47	3				https://toloka.yandex.ru/task/32262352/0001ec48d0--62297eb84a82ca09cd199943	eae62ff6-065f-45cc-80c9-681105d21246	0001ec48d0--62297eb84a82ca09cd199943	f73565913d8179996c5590938f1e7e18	APPROVED	2022-03-10T04:29:44.305
It is a typical New York summer with a lot of rain. Tom and his friend Kathy Finkle were walking along a river when they fell into a strange cave. There they met two girls. One of them was a little girl who looked exactly like Tom. When they heard that she was an orphan, Tom and the other boy wanted to adopt her and raise her in their home. They were able to convince Kathy to go with them and so she agreed. They never found a place for the little girl, though she was adopted and went to live with them.	scratchplot	19	4				https://toloka.yandex.ru/task/32262352/0001ec48d0--62297ee2c72a824e5bb580f0	2380689e-0b15-46dd-ba51-8f230f54c8a0	0001ec48d0--62297ee2c72a824e5bb580f0	f73565913d8179996c5590938f1e7e18	APPROVED	2022-03-10T04:30:26.231
Samiullah is an ex-military officer. In addition to his duties as a soldier he is also a translator for the US military. He also has the job of a spy with the American government in Kabul. The day that he learns of Fiona's secret mission in Afghanistan, Sami and Fiona get into a car and drive into the middle of a conflict. The driver is killed, and Sami is hit by a speeding bullet. After a month in a coma, he wakes up in the hospital, having lost the use of his arms and legs.	scratchplot	12	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--62297f03c0012a219dd16d8c	0fdd9ff1-b379-4915-ac11-9a51891e7733	0001ec48d0--62297f03c0012a219dd16d8c	f73565913d8179996c5590938f1e7e18	APPROVED	2022-03-10T04:30:59.447
Tom decided to go to the park. He started to feel sick. He had to go for a few months. Eventually he got a lot of fun. Tom lost his job.	plan-and-write	42	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--62297f2fb1874329811e1c5e	9004716d-843f-473b-9318-0fa4e5b63553	0001ec48d0--62297f2fb1874329811e1c5e	f73565913d8179996c5590938f1e7e18	APPROVED	2022-03-10T04:31:43.840
I had a lot of weight. I decided to try out for a gym. I made a few hundred pounds. I started exercising every week. I was able to lose weight.	plan-and-write	22	2				https://toloka.yandex.ru/task/32262352/0001ec48d0--62297f50627eb142e9eaa6eb	cc4054c3-bc75-48a8-bb6b-035d352d3b06	0001ec48d0--62297f50627eb142e9eaa6eb	f73565913d8179996c5590938f1e7e18	APPROVED	2022-03-10T04:32:16.508
I wanted to lose weight and lose weight. I decided to start eating healthier foods. I started eating healthy food. It took me months to lose weight. I was able to lose weight.	plan-and-write	32	2				https://toloka.yandex.ru/task/32262352/0001ec48d0--62297f6bb608822f9f5a4152	f0432715-6888-40cb-9963-c4e885ffb9f8	0001ec48d0--62297f6bb608822f9f5a4152	f73565913d8179996c5590938f1e7e18	APPROVED	2022-03-10T04:32:43.138
Tom was trying to lose weight. He decided to start exercising. He started to gain weight. Eventually he started exercising. Tom was able to lose weight.	plan-and-write	12	2				https://toloka.yandex.ru/task/32262352/0001ec48d0--62297f8270049e12fcd45bed	35f83b70-d4d0-434e-ae36-dc2ec61c7460	0001ec48d0--62297f8270049e12fcd45bed	f73565913d8179996c5590938f1e7e18	APPROVED	2022-03-10T04:33:06.988
When Nanette was a child, her father and stepmother were killed in a horrific car accident. They were buried in a shallow grave and she was left to raise her brother and sister. One day, a new neighbor named Mark Prentchard showed up at her home and introduced himself to Nanette. Mark offered to buy Nanette's dog and take her on a walk to find a dead body. Nanette was left on her own and she walked for days. She found her father's body, buried deep inside a small hollow in the forest. A few days after that, she found a dead squirrel, too.	scratchplot	13	4				https://toloka.yandex.ru/task/32262352/0001ec48d0--62297f95627eb142e9eab026	59f81c55-fb95-4932-995a-46361164af18	0001ec48d0--62297f95627eb142e9eab026	f73565913d8179996c5590938f1e7e18	APPROVED	2022-03-10T04:33:25.964
Alice was a girl of modest means, but when her boyfriend died she was devastated. So she decided to take a one-way trip to a remote town, far away from everything, where no one cared. As she was traveling she encountered Herman Smith, a man of modest appearance, who had just lost his wife to a horrible, tragic accident. She asked Herman for her help in getting a job, and after a short time they formed an unlikely friendship. After a few days, Alice and Herman decided to travel together. It was clear that Alice could not do anything for herself, so they decided to use their friendship to make their lives better.	scratchplot	24	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--62297fbc9503bf6b99fe5a00	02c49f7c-5cea-4635-9c0d-eeae13407448	0001ec48d0--62297fbc9503bf6b99fe5a00	f73565913d8179996c5590938f1e7e18	APPROVED	2022-03-10T04:34:04.626
I wanted to lose weight. I decided to start eating healthy food. I started to lose weight. Eventually, i started eating healthy food. I ate healthy foods.	plan-and-write	45	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--62297ff58299be0d451ab124	f67f7639-819a-4146-831d-ec7436157089	0001ec48d0--62297ff58299be0d451ab124	f73565913d8179996c5590938f1e7e18	APPROVED	2022-03-10T04:35:01.527
The two young women had just finished working at the local factory and were walking back to their respective homes, when they were approached by a strange man named Joe. He asked for Rochelle, and she obliged him by walking up to the car to be driven away by the man. The two women arrived home to find their house locked and an intruder in the house. Rochelle and Joe ran outside and discovered that the intruder was Joe. They began fighting until the police arrived and shot Joe. Rochelle and her mother arrived back at their home and discovered her mother had been shot to death and that her father had been killed. The family was very upset.	scratchplot	36	3				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229800f95aad761f179013d	aef96e91-1faa-4ea8-b6cc-c28e5e42f9ce	0001ec48d0--6229800f95aad761f179013d	f73565913d8179996c5590938f1e7e18	APPROVED	2022-03-10T04:35:27.610
I wanted to lose weight. I decided to start eating healthier foods. After a few months, i was able to lose weight. I made a lot of weight. I lost weight.	plan-and-write	38	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229802c290351193d844100	4d7161b0-67c0-45ea-96ba-2c20ef42778c	0001ec48d0--6229802c290351193d844100	f73565913d8179996c5590938f1e7e18	APPROVED	2022-03-10T04:35:56.040
Tim was going to get into shape. He decided to start exercising. He exercised for a while. He worked hard for months. He became a personal trainer.	plan-and-write	21	2				https://toloka.yandex.ru/task/32262352/0001ec48d0--622980405b075e1d27d22b9e	b3da2c82-3ae9-4676-8d31-a1a2a0432353	0001ec48d0--622980405b075e1d27d22b9e	f73565913d8179996c5590938f1e7e18	APPROVED	2022-03-10T04:36:16.169
Vipin and Minga have been a happy married couple, with four daughters – Kalki, Laxmi, Manju and Parvati. However, the marriage was a failure and they were divorced. The two have been struggling for the past three years, trying to find a new life together. Their lives were filled with difficulties and they didn't have any money. However in 2013, Vip in Kerala was hired as a labourer by the B.T. T. Co. In the end the couple is happy but they are struggling with the money. Vip and Ming have been staying at a hostel in Chennai and are planning a trip to Mumbai in July.	scratchplot	27	4				https://toloka.yandex.ru/task/32262352/0001ec48d0--62298058839fdc6ec42b63fc	5ade6845-734f-4377-af7a-c092ba32b7ea	0001ec48d0--62298058839fdc6ec42b63fc	f73565913d8179996c5590938f1e7e18	APPROVED	2022-03-10T04:36:40.372
The only reason Mark Smith made it through his whole life without killing himself was because he was able to be in two places at the same time. Mark Smith was the last of his kind, the last living survivor of the original colony, the world-famous planet Earth. In his new life, Mark Smith has been living in California. He works in a restaurant, runs a small business and tries to enjoy life. A year has passed since the events of The Day the Earth Stood Still.	scratchplot	25	3				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229807d37825f2adb42f02b	385f2b38-41b4-4861-9f32-98c911423437	0001ec48d0--6229807d37825f2adb42f02b	f73565913d8179996c5590938f1e7e18	APPROVED	2022-03-10T04:37:17.389
I had a lot of weight. I decided to try out for a gym. I started to lose weight. I started exercising for months. I lost weight.	plan-and-write	28	2				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229809d9223e2714bd2ab7c	1268c6f5-d28a-42b8-954d-b5b3510fa590	0001ec48d0--6229809d9223e2714bd2ab7c	f73565913d8179996c5590938f1e7e18	APPROVED	2022-03-10T04:37:49.299
In an early morning, the Portuguese police officers were looking for the missing Luiz and Jose. They were in a hurry to arrest them and take them to jail. They found the two men and a woman, who was waiting for them in the street. They didn't know her, but she was Jose's girlfriend and they were both waiting in the waiting room to take them there. She was so nervous and nervous that she was sweating and her eyes were watering. And it was a lovely day, sunny and warm. And they were on their way home and Jose and Luiz were on the side of the road.	scratchplot	28	2				https://toloka.yandex.ru/task/32262352/0001ec48d0--622980dbadf82f6efc12c582	b085af99-90d6-46a7-a552-85e4dda7c8cb	0001ec48d0--622980dbadf82f6efc12c582	f73565913d8179996c5590938f1e7e18	APPROVED	2022-03-10T04:38:51.818
John is in love with Minnie, and is determined to marry her, despite being unable to speak a word of Chinese. Minnie loves John, and also wants to get married. Their father disapproves of their relationship, and they argue often. John is not allowed to visit Minnie's home or to visit her parents, but he secretly does so. John and Minnie marry. They live happily ever after.	scratchplot	9	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--622980f94fce190ebda85d43	a4693a4e-9181-4435-8a80-fbb7a55363f7	0001ec48d0--622980f94fce190ebda85d43	f73565913d8179996c5590938f1e7e18	APPROVED	2022-03-10T04:39:21.386
It was a beautiful day. Adolf Hitler was having a picnic with his favorite granddaughter, Nestora. The two of them were walking through the woods when they encountered a young woman. The woman was a maid, who was waiting for the master of the house to come out. Adolf, his granddaughter, and the maid walked into a house. The house belonged to a wealthy merchant. When Adolf and Nestor went into the kitchen, they saw a woman cooking dinner. At the dinner table, Adolf looked up at the ceiling. He turned and saw the dark face of his granddaughter. He was horrified. He ran out of the room and locked the door.	scratchplot	14	4				https://toloka.yandex.ru/task/32262352/0001ec48d0--622981240491a43cbd6fb1e8	1619ada6-6b4c-45ec-ad3c-c40b631400ef	0001ec48d0--622981240491a43cbd6fb1e8	f73565913d8179996c5590938f1e7e18	APPROVED	2022-03-10T04:40:04.380
Tom wanted to lose weight and lose weight. He decided to start exercising. He started to lose weight. Eventually he started running. Tom lost his pounds.	plan-and-write	20	2				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229814037825f2adb430090	5bb205a2-3315-4bf1-a908-c2f30bc34328	0001ec48d0--6229814037825f2adb430090	f73565913d8179996c5590938f1e7e18	APPROVED	2022-03-10T04:40:32.696
I wanted to get a new job. I decided to go to a local coffee shop. I went to the coffee shop for months. I started to feel confident. I felt better.	plan-and-write	4	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--622981574a82ca09cd19bfed	1a670c57-7e3f-4de4-adf1-745953c337b8	0001ec48d0--622981574a82ca09cd19bfed	f73565913d8179996c5590938f1e7e18	APPROVED	2022-03-10T04:40:55.033
One of the most dangerous beings known to humans, Jose is a fierce, bloodthirsty dog who fights with the intention of killing his opponents. He is one of the few humans that can understand a dog's language, and has a very powerful psychic link to the world of the dogs. After years of living with Jose and fighting against all odds, Joan discovers that she is his daughter. But with the dog's power comes his wrath, and Jose is quick to kill. She had to live with him. They had been lovers for a long time, but she had never wanted anything more than to see him dead.	scratchplot	7	4				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229816d8fd2c4357eef2e1d	81838db1-cf3e-4f32-b6e9-051e5f504c7b	0001ec48d0--6229816d8fd2c4357eef2e1d	f73565913d8179996c5590938f1e7e18	APPROVED	2022-03-10T04:41:17.254
Tim wanted to lose weight. He decided to start eating healthier food. He started eating healthy foods. He ate a lot of weight. He was able to lose weight.	plan-and-write	41	2				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229818a37825f2adb4304bc	71189077-d957-42b3-b4fb-718106a592c3	0001ec48d0--6229818a37825f2adb4304bc	f73565913d8179996c5590938f1e7e18	APPROVED	2022-03-10T04:41:46.147
I was overweight. I decided to start eating healthier food. I started eating healthy food. I ate a lot of diet. I ate a lot of food.	plan-and-write	40	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229819e290351193d84519f	a02ff41a-4259-41cd-9c74-ec362b7e55a0	0001ec48d0--6229819e290351193d84519f	f73565913d8179996c5590938f1e7e18	APPROVED	2022-03-10T04:42:06.349
He's a boy. It's not his fault. The Boy is a boy of the countryside who lives with his mother, his sister, and his pet pig. One night, William comes home, but the house is empty. He walks outside and sees the Queen. She's dressed in the royal regalia and she's wearing a mask. She asks the boy to find out who is in the house. The Boy runs upstairs to look under his bed. In the end, the boy discovers that the Queen is actually the Devil.	scratchplot	30	4				https://toloka.yandex.ru/task/32262352/0001ec48d0--622981b4a9ea9b57ccc7f203	7e41a581-c69c-4220-bba9-498075560479	0001ec48d0--622981b4a9ea9b57ccc7f203	f73565913d8179996c5590938f1e7e18	APPROVED	2022-03-10T04:42:28.978
Tim wanted to get a new job. He decided to try a new job. He worked very hard. Eventually he got a job. Tim lost his job.	plan-and-write	49	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--622981d7290351193d84535e	73908888-7463-4803-a04d-23cee2a633e1	0001ec48d0--622981d7290351193d84535e	f73565913d8179996c5590938f1e7e18	APPROVED	2022-03-10T04:43:03.037
I wanted to be a doctor. I decided to take a job. I worked very hard. Finally, i got a job. I was happy to have a job.	plan-and-write	26	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--622981e85c9960414913b704	e3882894-daec-4eba-af4e-a67037cc2e78	0001ec48d0--622981e85c9960414913b704	f73565913d8179996c5590938f1e7e18	APPROVED	2022-03-10T04:43:20.567
Tom wanted to be a doctor. He decided to go to the local park. He made a lot of good friends. Eventually he got a good deal. Tom was happy that he had a good time.	plan-and-write	11	2				https://toloka.yandex.ru/task/32262352/0001ec48d0--622981ff95aad761f1791878	ac76ff7f-e309-47cf-870c-e2092e8eaabb	0001ec48d0--622981ff95aad761f1791878	f73565913d8179996c5590938f1e7e18	APPROVED	2022-03-10T04:43:43.643
The two are walking through Majuro and are passing a shrine of an ancient goddess. They are approached by an elderly woman who tells them that a man and a woman who worshipped her long ago left this shrine and asked her to give them a blessing. After this, the two are asked by Naoifu to help a girl and a boy who are lost in a mysterious forest. They meet a dog named Fuzoku, who is able to find them. In the end, when the two arrive at the destination, they are met by two spirits who guide them to the place of the boy and the girl.	scratchplot	5	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229821973a36d72fbbc8ae0	3f363f61-5984-43d6-8b14-54873af15072	0001ec48d0--6229821973a36d72fbbc8ae0	f73565913d8179996c5590938f1e7e18	APPROVED	2022-03-10T04:44:09.315
Tom wanted to buy a new house. He decided to buy a new one. He bought a new one. He made a new one. Tom was happy to have a new one.	plan-and-write	18	1				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229822f5c9960414913b968	39693c0e-52b9-4299-bd08-bd6a3145f36e	0001ec48d0--6229822f5c9960414913b968	f73565913d8179996c5590938f1e7e18	APPROVED	2022-03-10T04:44:31.510
Sam wanted to go to the movies. He decided to go to the movie theater. He started to see a movie. Eventually he got to see the movie. He lost his movie.	plan-and-write	39	2				https://toloka.yandex.ru/task/32262352/0001ec48d0--622982479503bf6b99feb08a	409fa7f3-4db5-4617-a24f-8be2ad706505	0001ec48d0--622982479503bf6b99feb08a	f73565913d8179996c5590938f1e7e18	APPROVED	2022-03-10T04:44:55.779
The first day of the New Year, Evelyn woke up in her bedroom and saw that her husband, Peter Hagan, had gone out with a woman. It was the first time in their two-year marriage that Evelyn had been out with anyone but her husband. The last time was the day she gave birth to their baby, the last time she had been alone with her thoughts, but that day, everything had changed. It was the last thing she wanted to do. She hated her job. She couldn't stand it. It had to end, but she couldn't think of a way to do it.	scratchplot	46	4				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229825e8afce042b4c5524a	76ab2f44-a3ad-4a29-bcf4-4f273c8547b1	0001ec48d0--6229825e8afce042b4c5524a	f73565913d8179996c5590938f1e7e18	APPROVED	2022-03-10T04:45:18.619
I wanted to get a new car. I decided to buy a new car. I bought a new car. I spent the entire weekend driving. I had a great time.	plan-and-write	6	2				https://toloka.yandex.ru/task/32262352/0001ec48d0--62298474a9ea9b57ccc817fd	64d89ee5-c882-4ce2-84cd-0178605b94df	0001ec48d0--62298474a9ea9b57ccc817fd	f0323332e54c4baadef8fbbdff3af303	APPROVED	2022-03-10T04:54:12.955
It was a beautiful day. Adolf Hitler was having a picnic with his favorite granddaughter, Nestora. The two of them were walking through the woods when they encountered a young woman. The woman was a maid, who was waiting for the master of the house to come out. Adolf, his granddaughter, and the maid walked into a house. The house belonged to a wealthy merchant. When Adolf and Nestor went into the kitchen, they saw a woman cooking dinner. At the dinner table, Adolf looked up at the ceiling. He turned and saw the dark face of his granddaughter. He was horrified. He ran out of the room and locked the door.	scratchplot	14	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--622984858299be0d451ae72d	1619ada6-6b4c-45ec-ad3c-c40b631400ef	0001ec48d0--622984858299be0d451ae72d	f0323332e54c4baadef8fbbdff3af303	APPROVED	2022-03-10T04:54:29.267
Tom wanted to be a doctor. He decided to go to the local park. He made a lot of good friends. Eventually he got a good deal. Tom was happy that he had a good time.	plan-and-write	11	2				https://toloka.yandex.ru/task/32262352/0001ec48d0--622984c29ddc6a68931c5323	ac76ff7f-e309-47cf-870c-e2092e8eaabb	0001ec48d0--622984c29ddc6a68931c5323	f0323332e54c4baadef8fbbdff3af303	APPROVED	2022-03-10T04:55:30.496
He's a boy. It's not his fault. The Boy is a boy of the countryside who lives with his mother, his sister, and his pet pig. One night, William comes home, but the house is empty. He walks outside and sees the Queen. She's dressed in the royal regalia and she's wearing a mask. She asks the boy to find out who is in the house. The Boy runs upstairs to look under his bed. In the end, the boy discovers that the Queen is actually the Devil.	scratchplot	30	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--622984d55af44b5d7e563ba1	7e41a581-c69c-4220-bba9-498075560479	0001ec48d0--622984d55af44b5d7e563ba1	f0323332e54c4baadef8fbbdff3af303	APPROVED	2022-03-10T04:55:49.519
Tim was going to get into shape. He decided to start exercising. He exercised for a while. He worked hard for months. He became a personal trainer.	plan-and-write	21	4				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229854b469e045138995ce7	b3da2c82-3ae9-4676-8d31-a1a2a0432353	0001ec48d0--6229854b469e045138995ce7	f0323332e54c4baadef8fbbdff3af303	APPROVED	2022-03-10T04:57:47.090
Sam wanted to go to the movies. He decided to go to the movie theater. He started to see a movie. Eventually he got to see the movie. He lost his movie.	plan-and-write	39	2				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229855b95aad761f1794756	409fa7f3-4db5-4617-a24f-8be2ad706505	0001ec48d0--6229855b95aad761f1794756	f0323332e54c4baadef8fbbdff3af303	APPROVED	2022-03-10T04:58:03.504
Tim wanted to lose weight. He decided to start eating healthier food. He started eating healthy foods. He ate a lot of weight. He was able to lose weight.	plan-and-write	41	2				https://toloka.yandex.ru/task/32262352/0001ec48d0--62298587818b5c5371fd285c	71189077-d957-42b3-b4fb-718106a592c3	0001ec48d0--62298587818b5c5371fd285c	f0323332e54c4baadef8fbbdff3af303	APPROVED	2022-03-10T04:58:47.016
I wanted to be a doctor. I decided to take a job. I worked very hard. Finally, i got a job. I was happy to have a job.	plan-and-write	26	4				https://toloka.yandex.ru/task/32262352/0001ec48d0--622985924a82ca09cd1a02ad	e3882894-daec-4eba-af4e-a67037cc2e78	0001ec48d0--622985924a82ca09cd1a02ad	f0323332e54c4baadef8fbbdff3af303	APPROVED	2022-03-10T04:58:58.857
Samiullah is an ex-military officer. In addition to his duties as a soldier he is also a translator for the US military. He also has the job of a spy with the American government in Kabul. The day that he learns of Fiona's secret mission in Afghanistan, Sami and Fiona get into a car and drive into the middle of a conflict. The driver is killed, and Sami is hit by a speeding bullet. After a month in a coma, he wakes up in the hospital, having lost the use of his arms and legs.	scratchplot	12	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--6229859e294a1e5c16229097	0fdd9ff1-b379-4915-ac11-9a51891e7733	0001ec48d0--6229859e294a1e5c16229097	f0323332e54c4baadef8fbbdff3af303	APPROVED	2022-03-10T04:59:10.219
When Nanette was a child, her father and stepmother were killed in a horrific car accident. They were buried in a shallow grave and she was left to raise her brother and sister. One day, a new neighbor named Mark Prentchard showed up at her home and introduced himself to Nanette. Mark offered to buy Nanette's dog and take her on a walk to find a dead body. Nanette was left on her own and she walked for days. She found her father's body, buried deep inside a small hollow in the forest. A few days after that, she found a dead squirrel, too.	scratchplot	13	5				https://toloka.yandex.ru/task/32262352/0001ec48d0--622985afadf82f6efc12f4f2	59f81c55-fb95-4932-995a-46361164af18	0001ec48d0--622985afadf82f6efc12f4f2	f0323332e54c4baadef8fbbdff3af303	APPROVED	2022-03-10T04:59:27.281
Tom decided to go to the park. He started to feel sick. He had to go for a few months. Eventually he got a lot of fun. Tom lost his job.	plan-and-write	42	3				https://toloka.yandex.ru/task/32262352/0001ec48d0--622985bfb1874329811e6eae	9004716d-843f-473b-9318-0fa4e5b63553	0001ec48d0--622985bfb1874329811e6eae	f0323332e54c4baadef8fbbdff3af303	APPROVED	2022-03-10T04:59:43.512
I wanted to lose weight. I decided to start eating healthier foods. After a few months, i was able to lose weight. I made a lot of weight. I lost weight.	plan-and-write	38	3				https://toloka.yandex.ru/task/32262352/0001ec48d0--622985e07a07670e20f4af06	4d7161b0-67c0-45ea-96ba-2c20ef42778c	0001ec48d0--622985e07a07670e20f4af06	f0323332e54c4baadef8fbbdff3af303	APPROVED	2022-03-10T05:00:16.537
